"m","p","tau","rho","width_us","width_riqite","cover_us","cover_riqite","quants_check"
500,0.6,1,0.7,-1.86186186186186,-Inf,TRUE,TRUE,0.5
500,0.6,1,0.7,-1.26126126126126,-1.367,TRUE,TRUE,0.6
500,0.6,1,0.7,-0.780780780780781,-0.722,TRUE,TRUE,0.7
500,0.6,1,0.7,-0.42042042042042,-0.249,TRUE,TRUE,0.8
500,0.6,1,0.7,-0.06006006006006,0.271,TRUE,TRUE,0.9
500,0.6,1,0.7,0.3003003003003,0.913,TRUE,TRUE,1
500,0.6,1,0.7,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,1,0.7,-3.14314314314314,-Inf,TRUE,TRUE,0.2
500,0.6,1,0.7,-2.38238238238238,-Inf,TRUE,TRUE,0.3
500,0.6,1,0.7,-2.06206206206206,-Inf,TRUE,TRUE,0.4
500,0.6,1,0.7,-1.74174174174174,-Inf,TRUE,TRUE,0.5
500,0.6,1,0.7,-1.26126126126126,-1.421,TRUE,TRUE,0.6
500,0.6,1,0.7,-0.860860860860861,-0.877,TRUE,TRUE,0.7
500,0.6,1,0.7,-0.54054054054054,-0.412,TRUE,TRUE,0.8
500,0.6,1,0.7,-0.3003003003003,0.121,TRUE,TRUE,0.9
500,0.6,1,0.7,-0.06006006006006,0.837,TRUE,TRUE,1
500,0.6,1,0.7,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,1,0.7,-3.3033033033033,-Inf,TRUE,TRUE,0.2
500,0.6,1,0.7,-2.66266266266266,-Inf,TRUE,TRUE,0.3
500,0.6,1,0.7,-2.34234234234234,-Inf,TRUE,TRUE,0.4
500,0.6,1,0.7,-1.54154154154154,-Inf,TRUE,TRUE,0.5
500,0.6,1,0.7,-1.02102102102102,-1.241,TRUE,TRUE,0.6
500,0.6,1,0.7,-0.7007007007007,-0.681,TRUE,TRUE,0.7
500,0.6,1,0.7,-0.38038038038038,-0.221,TRUE,TRUE,0.8
500,0.6,1,0.7,-0.06006006006006,0.291,TRUE,TRUE,0.9
500,0.6,1,0.7,0.22022022022022,0.975,TRUE,TRUE,1
500,0.6,1,0.7,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,1,0.7,-3.34334334334334,-Inf,TRUE,TRUE,0.2
500,0.6,1,0.7,-2.9029029029029,-Inf,TRUE,TRUE,0.3
500,0.6,1,0.7,-2.42242242242242,-Inf,TRUE,TRUE,0.4
500,0.6,1,0.7,-1.74174174174174,-Inf,TRUE,TRUE,0.5
500,0.6,1,0.7,-1.22122122122122,-1.345,TRUE,TRUE,0.6
500,0.6,1,0.7,-0.780780780780781,-0.595,TRUE,TRUE,0.7
500,0.6,1,0.7,-0.34034034034034,-0.147,TRUE,TRUE,0.8
500,0.6,1,0.7,-0.06006006006006,0.323,TRUE,TRUE,0.9
500,0.6,1,0.7,0.22022022022022,0.883,TRUE,TRUE,1
500,0.6,1,0.7,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,1,0.7,-3.42342342342342,-Inf,TRUE,TRUE,0.2
500,0.6,1,0.7,-2.86286286286286,-Inf,TRUE,TRUE,0.3
500,0.6,1,0.7,-2.38238238238238,-Inf,TRUE,TRUE,0.4
500,0.6,1,0.7,-1.62162162162162,-Inf,TRUE,TRUE,0.5
500,0.6,1,0.7,-1.1011011011011,-1.299,TRUE,TRUE,0.6
500,0.6,1,0.7,-0.74074074074074,-0.592,TRUE,TRUE,0.7
500,0.6,1,0.7,-0.3003003003003,-0.149,TRUE,TRUE,0.8
500,0.6,1,0.7,-0.02002002002002,0.307,TRUE,TRUE,0.9
500,0.6,1,0.7,0.3003003003003,0.943,TRUE,TRUE,1
500,0.6,1,0.7,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,1,0.7,-3.74374374374374,-Inf,TRUE,TRUE,0.2
500,0.6,1,0.7,-3.06306306306306,-Inf,TRUE,TRUE,0.3
500,0.6,1,0.7,-2.66266266266266,-Inf,TRUE,TRUE,0.4
500,0.6,1,0.7,-1.94194194194194,-Inf,TRUE,TRUE,0.5
500,0.6,1,0.7,-1.3013013013013,-1.599,TRUE,TRUE,0.6
500,0.6,1,0.7,-0.820820820820821,-0.798,TRUE,TRUE,0.7
500,0.6,1,0.7,-0.46046046046046,-0.241,TRUE,TRUE,0.8
500,0.6,1,0.7,-0.1001001001001,0.265,TRUE,TRUE,0.9
500,0.6,1,0.7,0.18018018018018,0.925,TRUE,TRUE,1
500,0.6,1,0.7,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,1,0.7,-3.7037037037037,-Inf,TRUE,TRUE,0.2
500,0.6,1,0.7,-2.94294294294294,-Inf,TRUE,TRUE,0.3
500,0.6,1,0.7,-2.66266266266266,-Inf,TRUE,TRUE,0.4
500,0.6,1,0.7,-2.06206206206206,-3.889,TRUE,TRUE,0.5
500,0.6,1,0.7,-1.42142142142142,-1.571,TRUE,TRUE,0.6
500,0.6,1,0.7,-0.940940940940941,-0.957,TRUE,TRUE,0.7
500,0.6,1,0.7,-0.62062062062062,-0.488,TRUE,TRUE,0.8
500,0.6,1,0.7,-0.26026026026026,-0.012,TRUE,TRUE,0.9
500,0.6,1,0.7,0.06006006006006,0.614,TRUE,TRUE,1
500,0.6,1,0.7,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,1,0.7,-3.34334334334334,-Inf,TRUE,TRUE,0.2
500,0.6,1,0.7,-2.38238238238238,-Inf,TRUE,TRUE,0.3
500,0.6,1,0.7,-2.02202202202202,-Inf,TRUE,TRUE,0.4
500,0.6,1,0.7,-1.78178178178178,-2.09,TRUE,TRUE,0.5
500,0.6,1,0.7,-1.14114114114114,-1.265,TRUE,TRUE,0.6
500,0.6,1,0.7,-0.74074074074074,-0.741,TRUE,TRUE,0.7
500,0.6,1,0.7,-0.38038038038038,-0.291,TRUE,TRUE,0.8
500,0.6,1,0.7,-0.1001001001001,0.159,TRUE,TRUE,0.9
500,0.6,1,0.7,0.14014014014014,0.785,TRUE,TRUE,1
500,0.6,1,0.7,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,1,0.7,-3.66366366366366,-Inf,TRUE,TRUE,0.2
500,0.6,1,0.7,-2.7027027027027,-Inf,TRUE,TRUE,0.3
500,0.6,1,0.7,-2.34234234234234,-Inf,TRUE,TRUE,0.4
500,0.6,1,0.7,-2.02202202202202,-2.944,TRUE,TRUE,0.5
500,0.6,1,0.7,-1.38138138138138,-1.459,TRUE,TRUE,0.6
500,0.6,1,0.7,-0.860860860860861,-0.848,TRUE,TRUE,0.7
500,0.6,1,0.7,-0.54054054054054,-0.378,TRUE,TRUE,0.8
500,0.6,1,0.7,-0.18018018018018,0.078,TRUE,TRUE,0.9
500,0.6,1,0.7,0.1001001001001,0.806,TRUE,TRUE,1
500,0.6,1,0.7,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,1,0.7,-3.14314314314314,-Inf,TRUE,TRUE,0.2
500,0.6,1,0.7,-2.58258258258258,-Inf,TRUE,TRUE,0.3
500,0.6,1,0.7,-2.06206206206206,-Inf,TRUE,TRUE,0.4
500,0.6,1,0.7,-1.78178178178178,-Inf,TRUE,TRUE,0.5
500,0.6,1,0.7,-1.34134134134134,-1.364,TRUE,TRUE,0.6
500,0.6,1,0.7,-0.860860860860861,-0.766,TRUE,TRUE,0.7
500,0.6,1,0.7,-0.46046046046046,-0.32,TRUE,TRUE,0.8
500,0.6,1,0.7,-0.14014014014014,0.18,TRUE,TRUE,0.9
500,0.6,1,0.7,0.18018018018018,0.893,TRUE,TRUE,1
500,0.6,1,0.7,-Inf,-Inf,TRUE,TRUE,0.1
500,0.6,1,0.7,-3.74374374374374,-Inf,TRUE,TRUE,0.2
500,0.6,1,0.7,-2.78278278278278,-Inf,TRUE,TRUE,0.3
500,0.6,1,0.7,-2.46246246246246,-Inf,TRUE,TRUE,0.4
500,0.6,1,0.7,-1.82182182182182,-3.274,TRUE,TRUE,0.5
500,0.6,1,0.7,-1.18118118118118,-1.364,TRUE,TRUE,0.6
500,0.6,1,0.7,-0.820820820820821,-0.731,TRUE,TRUE,0.7
500,0.6,1,0.7,-0.42042042042042,-0.263,TRUE,TRUE,0.8
500,0.6,1,0.7,-0.1001001001001,0.144,TRUE,TRUE,0.9
500,0.6,1,0.7,0.22022022022022,0.77,TRUE,TRUE,1
1000,0.6,1,0.7,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.7,-3.1031031031031,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.7,-2.58258258258258,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.7,-1.82182182182182,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.7,-1.3013013013013,-2.439,TRUE,TRUE,0.5
1000,0.6,1,0.7,-0.860860860860861,-1.213,TRUE,TRUE,0.6
1000,0.6,1,0.7,-0.54054054054054,-0.683,TRUE,TRUE,0.7
1000,0.6,1,0.7,-0.18018018018018,-0.239,TRUE,TRUE,0.8
1000,0.6,1,0.7,0.1001001001001,0.196,TRUE,TRUE,0.9
1000,0.6,1,0.7,0.38038038038038,0.8,TRUE,TRUE,1
1000,0.6,1,0.7,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.7,-2.74274274274274,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.7,-2.3023023023023,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.7,-1.54154154154154,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.7,-1.06106106106106,-2.174,TRUE,TRUE,0.5
1000,0.6,1,0.7,-0.74074074074074,-1.046,TRUE,TRUE,0.6
1000,0.6,1,0.7,-0.42042042042042,-0.489,TRUE,TRUE,0.7
1000,0.6,1,0.7,-0.1001001001001,-0.027,TRUE,TRUE,0.8
1000,0.6,1,0.7,0.14014014014014,0.406,TRUE,TRUE,0.9
1000,0.6,1,0.7,0.46046046046046,1.039,TRUE,TRUE,1
1000,0.6,1,0.7,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.7,-4.06406406406406,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.7,-2.62262262262262,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.7,-1.82182182182182,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.7,-1.3013013013013,-3.236,TRUE,TRUE,0.5
1000,0.6,1,0.7,-0.820820820820821,-1.239,TRUE,TRUE,0.6
1000,0.6,1,0.7,-0.42042042042042,-0.665,TRUE,TRUE,0.7
1000,0.6,1,0.7,-0.14014014014014,-0.224,TRUE,TRUE,0.8
1000,0.6,1,0.7,0.18018018018018,0.224,TRUE,TRUE,0.9
1000,0.6,1,0.7,0.42042042042042,0.884,TRUE,TRUE,1
1000,0.6,1,0.7,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.7,-3.34334334334334,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.7,-2.78278278278278,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.7,-1.78178178178178,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.7,-1.18118118118118,-Inf,TRUE,TRUE,0.5
1000,0.6,1,0.7,-0.74074074074074,-1.343,TRUE,TRUE,0.6
1000,0.6,1,0.7,-0.38038038038038,-0.716,TRUE,TRUE,0.7
1000,0.6,1,0.7,-0.06006006006006,-0.262,TRUE,TRUE,0.8
1000,0.6,1,0.7,0.22022022022022,0.167,TRUE,TRUE,0.9
1000,0.6,1,0.7,0.54054054054054,0.836,TRUE,TRUE,1
1000,0.6,1,0.7,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.7,-2.94294294294294,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.7,-2.46246246246246,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.7,-1.7017017017017,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.7,-1.1011011011011,-2.792,TRUE,TRUE,0.5
1000,0.6,1,0.7,-0.7007007007007,-1.154,TRUE,TRUE,0.6
1000,0.6,1,0.7,-0.34034034034034,-0.587,TRUE,TRUE,0.7
1000,0.6,1,0.7,-0.06006006006006,-0.134,TRUE,TRUE,0.8
1000,0.6,1,0.7,0.22022022022022,0.288,TRUE,TRUE,0.9
1000,0.6,1,0.7,0.5005005005005,0.907,TRUE,TRUE,1
1000,0.6,1,0.7,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.7,-3.5035035035035,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.7,-2.94294294294294,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.7,-1.9019019019019,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.7,-1.26126126126126,-3.068,TRUE,TRUE,0.5
1000,0.6,1,0.7,-0.900900900900901,-1.412,TRUE,TRUE,0.6
1000,0.6,1,0.7,-0.5005005005005,-0.836,TRUE,TRUE,0.7
1000,0.6,1,0.7,-0.18018018018018,-0.412,TRUE,TRUE,0.8
1000,0.6,1,0.7,0.1001001001001,0.004,TRUE,TRUE,0.9
1000,0.6,1,0.7,0.38038038038038,0.705,TRUE,TRUE,1
1000,0.6,1,0.7,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.7,-3.34334334334334,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.7,-2.78278278278278,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.7,-1.74174174174174,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.7,-1.14114114114114,-2.437,TRUE,TRUE,0.5
1000,0.6,1,0.7,-0.74074074074074,-1.161,TRUE,TRUE,0.6
1000,0.6,1,0.7,-0.38038038038038,-0.593,TRUE,TRUE,0.7
1000,0.6,1,0.7,-0.06006006006006,-0.13,TRUE,TRUE,0.8
1000,0.6,1,0.7,0.26026026026026,0.347,TRUE,TRUE,0.9
1000,0.6,1,0.7,0.5005005005005,1.036,TRUE,TRUE,1
1000,0.6,1,0.7,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.7,-3.5035035035035,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.7,-2.82282282282282,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.7,-1.86186186186186,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.7,-1.38138138138138,-4.082,TRUE,TRUE,0.5
1000,0.6,1,0.7,-0.940940940940941,-1.362,TRUE,TRUE,0.6
1000,0.6,1,0.7,-0.54054054054054,-0.765,TRUE,TRUE,0.7
1000,0.6,1,0.7,-0.22022022022022,-0.332,TRUE,TRUE,0.8
1000,0.6,1,0.7,0.06006006006006,0.096,TRUE,TRUE,0.9
1000,0.6,1,0.7,0.3003003003003,0.751,TRUE,TRUE,1
1000,0.6,1,0.7,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.7,-3.58358358358358,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.7,-2.7027027027027,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.7,-1.86186186186186,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.7,-1.18118118118118,-Inf,TRUE,TRUE,0.5
1000,0.6,1,0.7,-0.74074074074074,-1.337,TRUE,TRUE,0.6
1000,0.6,1,0.7,-0.42042042042042,-0.74,TRUE,TRUE,0.7
1000,0.6,1,0.7,-0.1001001001001,-0.269,TRUE,TRUE,0.8
1000,0.6,1,0.7,0.18018018018018,0.199,TRUE,TRUE,0.9
1000,0.6,1,0.7,0.46046046046046,0.864,TRUE,TRUE,1
1000,0.6,1,0.7,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.7,-3.34334334334334,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.7,-2.58258258258258,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.7,-1.86186186186186,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.7,-1.22122122122122,-2.273,TRUE,TRUE,0.5
1000,0.6,1,0.7,-0.780780780780781,-1.2,TRUE,TRUE,0.6
1000,0.6,1,0.7,-0.46046046046046,-0.708,TRUE,TRUE,0.7
1000,0.6,1,0.7,-0.18018018018018,-0.292,TRUE,TRUE,0.8
1000,0.6,1,0.7,0.18018018018018,0.126,TRUE,TRUE,0.9
1000,0.6,1,0.7,0.42042042042042,0.741,TRUE,TRUE,1
1000,0.6,1,0.7,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.7,-2.9029029029029,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.7,-2.42242242242242,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.7,-1.74174174174174,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.7,-1.18118118118118,-2.614,TRUE,TRUE,0.5
1000,0.6,1,0.7,-0.74074074074074,-1.217,TRUE,TRUE,0.6
1000,0.6,1,0.7,-0.34034034034034,-0.645,TRUE,TRUE,0.7
1000,0.6,1,0.7,-0.02002002002002,-0.178,TRUE,TRUE,0.8
1000,0.6,1,0.7,0.3003003003003,0.286,TRUE,TRUE,0.9
1000,0.6,1,0.7,0.58058058058058,0.916,TRUE,TRUE,1
1000,0.6,1,0.7,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.7,-3.1031031031031,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.7,-2.66266266266266,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.7,-1.78178178178178,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.7,-1.26126126126126,-2.336,TRUE,TRUE,0.5
1000,0.6,1,0.7,-0.820820820820821,-1.163,TRUE,TRUE,0.6
1000,0.6,1,0.7,-0.46046046046046,-0.624,TRUE,TRUE,0.7
1000,0.6,1,0.7,-0.1001001001001,-0.197,TRUE,TRUE,0.8
1000,0.6,1,0.7,0.18018018018018,0.257,TRUE,TRUE,0.9
1000,0.6,1,0.7,0.46046046046046,0.872,TRUE,TRUE,1
1000,0.6,1,0.7,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.7,-3.54354354354354,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.7,-2.74274274274274,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.7,-1.86186186186186,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.7,-1.26126126126126,-Inf,TRUE,TRUE,0.5
1000,0.6,1,0.7,-0.820820820820821,-1.3,TRUE,TRUE,0.6
1000,0.6,1,0.7,-0.5005005005005,-0.706,TRUE,TRUE,0.7
1000,0.6,1,0.7,-0.22022022022022,-0.281,TRUE,TRUE,0.8
1000,0.6,1,0.7,0.06006006006006,0.15,TRUE,TRUE,0.9
1000,0.6,1,0.7,0.38038038038038,0.78,TRUE,TRUE,1
1000,0.6,1,0.7,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.7,-3.02302302302302,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.7,-2.54254254254254,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.7,-1.82182182182182,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.7,-1.3013013013013,-2.336,TRUE,TRUE,0.5
1000,0.6,1,0.7,-0.900900900900901,-1.239,TRUE,TRUE,0.6
1000,0.6,1,0.7,-0.5005005005005,-0.706,TRUE,TRUE,0.7
1000,0.6,1,0.7,-0.18018018018018,-0.256,TRUE,TRUE,0.8
1000,0.6,1,0.7,0.1001001001001,0.208,TRUE,TRUE,0.9
1000,0.6,1,0.7,0.34034034034034,0.866,TRUE,TRUE,1
1000,0.6,1,0.7,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.7,-3.1031031031031,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.7,-2.46246246246246,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.7,-1.7017017017017,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.7,-1.02102102102102,-2.181,TRUE,TRUE,0.5
1000,0.6,1,0.7,-0.66066066066066,-1.059,TRUE,TRUE,0.6
1000,0.6,1,0.7,-0.34034034034034,-0.546,TRUE,TRUE,0.7
1000,0.6,1,0.7,-0.1001001001001,-0.09,TRUE,TRUE,0.8
1000,0.6,1,0.7,0.18018018018018,0.379,TRUE,TRUE,0.9
1000,0.6,1,0.7,0.42042042042042,1.054,TRUE,TRUE,1
1000,0.6,1,0.7,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.7,-3.42342342342342,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.7,-2.78278278278278,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.7,-1.9019019019019,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.7,-1.26126126126126,-Inf,TRUE,TRUE,0.5
1000,0.6,1,0.7,-0.860860860860861,-1.296,TRUE,TRUE,0.6
1000,0.6,1,0.7,-0.5005005005005,-0.686,TRUE,TRUE,0.7
1000,0.6,1,0.7,-0.18018018018018,-0.245,TRUE,TRUE,0.8
1000,0.6,1,0.7,0.14014014014014,0.208,TRUE,TRUE,0.9
1000,0.6,1,0.7,0.42042042042042,0.862,TRUE,TRUE,1
1000,0.6,1,0.7,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.7,-3.26326326326326,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.7,-2.62262262262262,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.7,-1.5015015015015,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.7,-1.02102102102102,-2.826,TRUE,TRUE,0.5
1000,0.6,1,0.7,-0.58058058058058,-1.061,TRUE,TRUE,0.6
1000,0.6,1,0.7,-0.3003003003003,-0.493,TRUE,TRUE,0.7
1000,0.6,1,0.7,-0.02002002002002,-0.068,TRUE,TRUE,0.8
1000,0.6,1,0.7,0.22022022022022,0.354,TRUE,TRUE,0.9
1000,0.6,1,0.7,0.5005005005005,0.971,TRUE,TRUE,1
1000,0.6,1,0.7,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.7,-3.62362362362362,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.7,-2.78278278278278,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.7,-1.78178178178178,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.7,-1.34134134134134,-Inf,TRUE,TRUE,0.5
1000,0.6,1,0.7,-0.940940940940941,-1.406,TRUE,TRUE,0.6
1000,0.6,1,0.7,-0.62062062062062,-0.816,TRUE,TRUE,0.7
1000,0.6,1,0.7,-0.3003003003003,-0.333,TRUE,TRUE,0.8
1000,0.6,1,0.7,-0.02002002002002,0.137,TRUE,TRUE,0.9
1000,0.6,1,0.7,0.3003003003003,0.851,TRUE,TRUE,1
1000,0.6,1,0.7,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.7,-3.46346346346346,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.7,-2.54254254254254,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.7,-1.62162162162162,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.7,-1.1011011011011,-Inf,TRUE,TRUE,0.5
1000,0.6,1,0.7,-0.7007007007007,-1.212,TRUE,TRUE,0.6
1000,0.6,1,0.7,-0.3003003003003,-0.663,TRUE,TRUE,0.7
1000,0.6,1,0.7,0.02002002002002,-0.221,TRUE,TRUE,0.8
1000,0.6,1,0.7,0.26026026026026,0.257,TRUE,TRUE,0.9
1000,0.6,1,0.7,0.5005005005005,0.93,TRUE,TRUE,1
1000,0.6,1,0.7,-Inf,-Inf,TRUE,TRUE,0.1
1000,0.6,1,0.7,-3.18318318318318,-Inf,TRUE,TRUE,0.2
1000,0.6,1,0.7,-2.66266266266266,-Inf,TRUE,TRUE,0.3
1000,0.6,1,0.7,-1.78178178178178,-Inf,TRUE,TRUE,0.4
1000,0.6,1,0.7,-1.26126126126126,-3.125,TRUE,TRUE,0.5
1000,0.6,1,0.7,-0.900900900900901,-1.292,TRUE,TRUE,0.6
1000,0.6,1,0.7,-0.54054054054054,-0.736,TRUE,TRUE,0.7
1000,0.6,1,0.7,-0.26026026026026,-0.303,TRUE,TRUE,0.8
1000,0.6,1,0.7,0.06006006006006,0.167,TRUE,TRUE,0.9
1000,0.6,1,0.7,0.38038038038038,0.804,TRUE,TRUE,1
100,0.6,5,0.1,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,5,0.1,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,5,0.1,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,5,0.1,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,5,0.1,2.1021021021021,-Inf,TRUE,TRUE,0.5
100,0.6,5,0.1,2.54254254254254,2.664,TRUE,TRUE,0.6
100,0.6,5,0.1,2.82282282282282,3.058,TRUE,TRUE,0.7
100,0.6,5,0.1,2.98298298298298,3.332,TRUE,TRUE,0.8
100,0.6,5,0.1,3.18318318318318,3.794,TRUE,TRUE,0.9
100,0.6,5,0.1,3.62362362362362,4.449,TRUE,TRUE,1
100,0.6,5,0.1,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,5,0.1,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,5,0.1,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,5,0.1,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,5,0.1,1.7017017017017,1.721,TRUE,TRUE,0.5
100,0.6,5,0.1,2.18218218218218,2.7,TRUE,TRUE,0.6
100,0.6,5,0.1,2.42242242242242,3.224,TRUE,TRUE,0.7
100,0.6,5,0.1,2.86286286286286,3.505,TRUE,TRUE,0.8
100,0.6,5,0.1,3.06306306306306,4.024,TRUE,TRUE,0.9
100,0.6,5,0.1,3.18318318318318,4.586,TRUE,TRUE,1
100,0.6,5,0.1,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,5,0.1,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,5,0.1,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,5,0.1,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,5,0.1,1.9019019019019,-Inf,TRUE,TRUE,0.5
100,0.6,5,0.1,2.18218218218218,2.711,TRUE,TRUE,0.6
100,0.6,5,0.1,2.42242242242242,3.371,TRUE,TRUE,0.7
100,0.6,5,0.1,2.7027027027027,3.83,TRUE,TRUE,0.8
100,0.6,5,0.1,2.94294294294294,4.134,TRUE,TRUE,0.9
100,0.6,5,0.1,3.34334334334334,4.854,TRUE,TRUE,1
100,0.6,5,0.1,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,5,0.1,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,5,0.1,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,5,0.1,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,5,0.1,1.02102102102102,-Inf,TRUE,TRUE,0.5
100,0.6,5,0.1,1.38138138138138,1.739,TRUE,TRUE,0.6
100,0.6,5,0.1,1.94194194194194,2.661,TRUE,TRUE,0.7
100,0.6,5,0.1,2.06206206206206,3.253,TRUE,TRUE,0.8
100,0.6,5,0.1,2.38238238238238,3.684,TRUE,TRUE,0.9
100,0.6,5,0.1,2.58258258258258,4.23,TRUE,TRUE,1
100,0.6,5,0.1,-Inf,-Inf,TRUE,TRUE,0.1
100,0.6,5,0.1,-Inf,-Inf,TRUE,TRUE,0.2
100,0.6,5,0.1,-Inf,-Inf,TRUE,TRUE,0.3
100,0.6,5,0.1,-Inf,-Inf,TRUE,TRUE,0.4
100,0.6,5,0.1,2.42242242242242,1.482,TRUE,TRUE,0.5
100,0.6,5,0.1,2.62262262262262,3.187,TRUE,TRUE,0.6
100,0.6,5,0.1,3.06306306306306,3.739,TRUE,TRUE,0.7
100,0.6,5,0.1,3.14314314314314,4.148,TRUE,TRUE,0.8
